Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,11200,11400,11100,11250,207613,11250
2018-01-31,11300,11500,11050,11400,608957,11400
2018-01-30,12000,12000,11450,11500,994442,11500
2018-01-29,12300,12800,11950,12100,1372523,12100
2018-01-26,12050,12050,11600,12000,504791,12000
2018-01-25,12400,12400,11800,12000,788450,12000
2018-01-24,11950,12500,11750,12300,1642781,12300
2018-01-23,11650,11750,11450,11750,576275,11750
2018-01-22,11800,11950,11400,11450,720936,11450
2018-01-19,12250,12400,11500,11700,1389710,11700
2018-01-18,11400,12250,11050,12200,2143020,12200
