Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,4645,4750,4600,4690,350873,4690
2018-01-31,13750,14150,13500,14050,801550,14050
2018-01-30,14300,14350,13800,13850,1116449,13850
2018-01-29,15150,15150,14300,14300,1255190,14300
2018-01-26,15550,15550,14750,15050,1078842,15050
2018-01-25,15550,15900,15200,15300,2348923,15300
2018-01-24,15450,15700,15000,15200,1371892,15200
2018-01-23,15250,15300,14850,15250,1320763,15250
2018-01-22,15400,15700,15050,15150,2350677,15150
2018-01-19,15150,15400,14600,14650,1516654,14650
2018-01-18,14700,15000,14350,14900,1296130,14900
2018-01-17,14600,14750,14250,14400,863289,14400
2018-01-16,14100,14800,14100,14700,1553838,14700
