Date,Open,High,Low,Close,Volume,Adj Close
2018-08-27,1510,1510,1465,1490,123260,1490
2018-01-31,1680,1695,1620,1680,336073,1680
2018-01-30,1730,1730,1670,1705,370095,1705
2018-01-29,1725,1730,1675,1700,471980,1700
2018-01-26,1750,1750,1705,1735,407751,1735
2018-01-25,1670,1730,1665,1730,335076,1730
2018-01-24,1680,1680,1645,1655,267996,1655
2018-01-23,1700,1700,1650,1685,273753,1685
2018-01-22,1685,1700,1625,1700,289264,1700
2018-01-19,1695,1735,1655,1685,411736,1685
2018-01-18,1665,1695,1625,1680,408990,1680
2018-01-17,1750,1755,1620,1665,761318,1665
2018-01-16,1755,1770,1690,1750,530491,1750
2018-01-15,1775,1835,1765,1770,1024759,1770
2018-01-12,1795,1825,1710,1760,817773,1760
2018-01-11,1685,1850,1650,1765,2221345,1765
2018-01-10,1720,1765,1645,1700,1613526,1700
2018-01-09,1550,1825,1540,1715,9284741,1715
2018-01-08,1475,1540,1465,1505,308418,1505
2018-01-05,1490,1505,1455,1470,315118,1470
2018-01-04,1550,1560,1480,1500,345019,1500
2018-01-03,1505,1605,1480,1550,868216,1550
2018-01-02,1505,1545,1485,1505,356397,1505
2017-12-28,1415,1520,1380,1505,1544858,1505
2017-12-27,1420,1420,1360,1385,328569,1385
2017-12-26,1360,1510,1315,1415,1403884,1415
2017-12-22,1320,1380,1300,1360,152926,1360
2017-12-21,1400,1405,1300,1310,246250,1310
2017-12-19,1470,1470,1395,1440,202498,1440
2017-12-18,1500,1500,1420,1460,430104,1460
