Date,Open,High,Low,Close,Volume,Adj Close
2018-10-18,6120,6240,6060,6100,41294,6100
2018-01-31,6320,6400,6300,6370,28253,6370
2018-01-30,6580,6580,6330,6400,46277,6400
2018-01-29,6750,6750,6400,6520,64827,6520
2018-01-26,6520,6680,6370,6620,77445,6620
2018-01-25,6480,6560,6370,6440,38757,6440
2018-01-24,6430,6540,6260,6450,64215,6450
2018-01-23,6450,6620,6390,6430,131496,6430
2018-01-22,6150,6400,6150,6330,123067,6330
2018-01-19,5990,6230,5990,6150,106357,6150
2018-01-18,5680,6060,5680,5930,74727,5930
2018-01-17,5700,5810,5640,5670,29329,5670
2018-01-16,5670,5710,5590,5640,23448,5640
2018-01-15,5760,5770,5590,5670,40317,5670
2018-01-12,5750,5880,5720,5770,31294,5770
2018-01-11,5750,5850,5710,5740,27034,5740
2018-01-10,5800,5850,5770,5810,19344,5810
2018-01-09,5800,5820,5760,5800,21198,5800
2018-01-08,5830,5890,5750,5800,37970,5800
2018-01-05,5800,5900,5780,5860,20877,5860
2018-01-04,5740,5890,5720,5810,40223,5810
2018-01-03,5730,5750,5640,5700,24317,5700
2018-01-02,5610,5780,5600,5730,39169,5730
2017-12-28,5580,5760,5580,5670,18759,5670
2017-12-27,5520,5610,5520,5570,30249,5570
2017-12-26,5620,5680,5540,5560,37107,5560
2017-12-22,5710,5750,5620,5620,29140,5620
2017-12-21,5940,5960,5710,5710,68088,5710
2017-12-19,6020,6100,5940,5960,30112,5960
2017-12-18,5980,6080,5980,6020,19629,6020
