Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,4280,4360,4220,4305,97198,4305
2018-01-31,5960,5960,5820,5890,78000,5890
2018-01-30,6130,6180,5910,5970,151496,5970
2018-01-29,6050,6140,6000,6110,166811,6110
2018-01-26,5840,6060,5810,6000,252105,6000
2018-01-25,5590,5910,5590,5740,177454,5740
2018-01-24,5620,5650,5550,5580,58848,5580
2018-01-23,5620,5680,5550,5600,43425,5600
2018-01-22,5700,5700,5580,5580,48361,5580
2018-01-19,5640,5750,5590,5680,74909,5680
2018-01-18,5580,5670,5530,5590,44047,5590
