Date,Open,High,Low,Close,Volume,Adj_Close
2020-01-30,598,598,585,587,1382467,587
2020-01-29,598,601,593,597,1170172,597
2020-01-28,605,607,593,595,2110186,595
2020-01-23,617,622,614,619,877892,619
2020-01-22,616,623,615,623,836755,623
2020-01-21,624,626,614,618,891880,618
2020-01-20,623,629,619,624,1040276,624
2020-01-17,620,630,620,622,1562949,622
2020-01-16,623,627,618,622,745769,622
2020-01-15,625,630,616,621,1406446,621
2020-01-14,623,627,616,625,2378734,625
2020-01-13,599,620,599,618,2562789,618
2020-01-10,594,603,592,602,1196836,602
2020-01-09,588,597,587,592,1031790,592
2020-01-08,599,602,581,582,3118352,582
2020-01-07,598,604,598,600,645798,600
2020-01-06,610,610,595,598,1859103,598
2020-01-03,609,615,606,613,1379229,613
2020-01-02,605,609,602,606,538665,606
2019-12-30,608,609,605,607,512513,607
2019-12-27,603,609,603,607,625191,607
2019-12-26,596,607,596,607,916462,607
2019-12-24,604,606,599,600,695940,600
2019-12-23,608,609,601,603,819354,603
2019-12-20,610,611,603,605,1067313,605
2019-12-19,605,617,604,608,1950666,608
2019-12-18,602,609,601,608,976302,608
2019-12-17,602,605,598,601,707854,601
2019-12-16,604,605,598,602,650358,602
2019-12-13,589,603,589,602,1985351,602
