Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,2470,2495,2450,2485,65258,2485
2018-01-31,2775,2775,2775,2775,0,2775
2018-01-30,2775,2775,2775,2775,0,2775
2018-01-29,2775,2775,2775,2775,0,2775
2018-01-26,2775,2775,2775,2775,0,2775
2018-01-25,2775,2775,2775,2775,0,2775
2018-01-24,2775,2775,2775,2775,0,2775
2018-01-23,2775,2775,2775,2775,0,2775
2018-01-22,2775,2775,2775,2775,0,2775
2018-01-19,2775,2775,2775,2775,0,2775
2018-01-18,2775,2775,2775,2775,0,2775
2018-01-17,2775,2775,2775,2775,0,2775
2018-01-16,2775,2775,2775,2775,0,2775
