Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2880,2935,2835,2900,745769,2900
2018-01-31,3070,3075,2955,2975,2409676,2975
2018-01-30,3105,3230,3080,3100,4866424,3100
2018-01-29,3170,3230,3050,3070,4116286,3070
2018-01-26,3010,3385,3005,3175,25624678,3175
2018-01-25,2905,2965,2875,2945,4324635,2945
2018-01-24,2725,3215,2710,2885,21992955,2885
2018-01-23,2705,2735,2680,2710,684107,2710
2018-01-22,2710,2735,2680,2690,545123,2690
2018-01-19,2675,2710,2675,2705,567016,2705
2018-01-18,2680,2735,2670,2675,796300,2675
