Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,8530,9130,8400,8810,1162964,8810
2018-01-31,12750,12800,12000,12000,1183976,12000
2018-01-30,12250,13300,11700,13300,2712177,13300
2018-01-29,12200,12650,12000,12400,1781837,12400
2018-01-26,12550,13250,11800,12200,5923420,12200
2018-01-25,8720,11300,8560,11300,4574307,11300
2018-01-24,9120,9610,8630,8700,1496768,8700
2018-01-23,8580,8820,8420,8810,561975,8810
2018-01-22,8170,8520,8050,8520,331237,8520
2018-01-19,8300,8340,8140,8160,82461,8160
2018-01-18,8190,8350,8120,8200,108900,8200
2018-01-17,8400,8430,8060,8170,152563,8170
2018-01-16,7980,8370,7910,8310,281498,8310
2018-01-15,8010,8170,7750,7900,169879,7900
2018-01-12,8460,8460,7860,8010,292781,8010
2018-01-11,8540,8660,8190,8350,220096,8350
2018-01-10,8650,8930,8530,8530,534673,8530
