Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,4495,4495,4285,4285,107416,4285
2018-01-31,7360,7360,7150,7210,184670,7210
2018-01-30,7200,7380,7120,7370,394059,7370
2018-01-29,7040,7210,7020,7150,293380,7150
2018-01-26,7070,7090,6980,7010,137003,7010
2018-01-25,7030,7070,6930,7000,113680,7000
2018-01-24,7070,7070,6940,7020,157569,7020
2018-01-23,7010,7110,6930,7030,126022,7030
2018-01-22,7100,7210,7000,7080,125796,7080
2018-01-19,6860,7120,6860,7010,236552,7010
2018-01-18,6870,6980,6810,6920,119486,6920
2018-01-17,6840,6870,6730,6840,91120,6840
