Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,19650,19700,19400,19550,8023,19550
2018-01-31,35000,38450,35000,38200,163747,38200
2018-01-30,34850,35650,34400,35400,69754,35400
2018-01-29,33900,35000,33850,34850,79803,34850
2018-01-26,33800,34100,33050,33800,37920,33800
2018-01-25,33100,33650,32600,33600,43735,33600
2018-01-24,32400,33300,32200,33100,98426,33100
2018-01-23,31500,32200,31500,32150,23040,32150
2018-01-22,32400,32400,31400,31600,23446,31600
2018-01-19,32500,32600,31850,32150,30902,32150
2018-01-18,31600,32350,31350,32350,43605,32350
