Date,Open,High,Low,Close,Volume,Adj Close
2019-01-09,1670,1785,1660,1765,781917,1765
2018-01-31,1920,1925,1870,1905,229427,1905
2018-01-30,1940,1970,1920,1930,314819,1930
2018-01-29,1940,1950,1925,1930,225736,1930
2018-01-26,1900,1935,1900,1920,170198,1920
2018-01-25,1865,1900,1860,1895,196536,1895
2018-01-24,1850,1880,1830,1870,159431,1870
2018-01-23,1840,1870,1840,1860,153549,1860
2018-01-22,1870,1870,1815,1840,259850,1840
2018-01-19,1910,1915,1855,1860,270582,1860
2018-01-18,1910,1910,1875,1900,133996,1900
2018-01-17,1860,1925,1840,1910,351355,1910
2018-01-16,1860,1895,1835,1860,224391,1860
2018-01-15,1825,1885,1825,1860,398174,1860
2018-01-12,1905,1940,1810,1825,892207,1825
2018-01-11,1980,1980,1870,1885,1139836,1885
2018-01-10,2500,2660,1980,1990,6057617,1990
2018-01-09,2100,2205,2080,2175,399548,2175
