Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,249600,257100,247000,255100,166100,255100
2018-01-31,278300,285500,265100,267000,739856,267000
2018-01-30,293000,297500,285800,290300,493132,290300
2018-01-29,281400,303800,274500,290000,1089899,290000
2018-01-26,279500,284100,272000,274400,557666,274400
2018-01-25,285800,290100,268600,275900,967983,275900
2018-01-24,242800,298700,242800,280400,2198525,280400
2018-01-23,244900,246800,234900,242800,635312,242800
2018-01-22,231400,240900,223700,234900,524973,234900
2018-01-19,258500,262000,228000,236000,860824,236000
2018-01-18,251300,265200,246800,252000,1015578,252000
2018-01-17,234100,272700,227000,249200,2483216,249200
