Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,12600,13000,12550,13000,164511,13000
2018-01-31,8360,8440,8070,8240,338539,8240
2018-01-30,8870,8880,8410,8530,385577,8530
2018-01-29,9110,9110,8920,8970,261807,8970
2018-01-26,9270,9360,8830,9150,480813,9150
2018-01-25,8460,9150,8450,9150,698395,9150
2018-01-24,7890,8900,7890,8350,1009896,8350
2018-01-23,7550,7840,7550,7790,181766,7790
2018-01-22,7350,7610,7350,7510,98796,7510
2018-01-19,7380,7710,7260,7350,208743,7350
2018-01-18,7730,7740,7380,7430,288361,7430
2018-01-17,7900,7990,7570,7670,191782,7670
2018-01-16,7550,7950,7370,7830,497625,7830
2018-01-15,7950,8050,7480,7520,332699,7520
