Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,4655,4970,4610,4850,596619,4850
2018-01-31,4565,4670,4455,4620,183614,4620
2018-01-30,4720,4720,4540,4620,159867,4620
2018-01-29,4560,4720,4545,4675,263805,4675
2018-01-26,4520,4630,4435,4550,320040,4550
2018-01-25,4240,4580,4200,4485,547095,4485
2018-01-24,4145,4220,4135,4180,114749,4180
2018-01-23,4045,4165,4040,4150,78664,4150
2018-01-22,4130,4155,4045,4045,70005,4045
2018-01-19,4155,4155,4100,4130,38027,4130
2018-01-18,4070,4155,4050,4120,91412,4120
