Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,8490,8490,8310,8380,28677,8380
2018-01-31,11850,12200,11800,12000,212800,12000
2018-01-30,12350,12650,12000,12150,378390,12150
2018-01-29,12150,12800,12100,12400,801612,12400
2018-01-26,12150,12200,11850,12000,190968,12000
2018-01-25,11900,12050,11600,12000,242182,12000
2018-01-24,11850,12050,11750,11850,134112,11850
2018-01-23,11600,11850,11500,11700,174978,11700
2018-01-22,11700,11750,11350,11550,160629,11550
2018-01-19,11800,11950,11500,11750,170761,11750
2018-01-18,12200,12200,11750,11800,139628,11800
2018-01-17,12200,12400,11800,12000,274980,12000
2018-01-16,11600,12200,11500,12150,391105,12150
2018-01-15,11600,11650,11350,11600,101490,11600
