Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,7940,7960,7730,7900,86554,7900
2018-01-31,10000,10150,9890,10100,73570,10100
2018-01-30,10000,10250,9900,10150,119871,10150
2018-01-29,10650,10650,10050,10050,158602,10050
2018-01-26,10400,10600,10300,10450,107666,10450
2018-01-25,10150,10650,10150,10350,287293,10350
2018-01-24,10250,10350,10000,10150,89550,10150
2018-01-23,10150,10250,10050,10250,88725,10250
2018-01-22,10300,10400,9920,10100,138421,10100
2018-01-19,10450,10450,10000,10350,154226,10350
2018-01-18,9840,10700,9840,10350,473031,10350
2018-01-17,9870,9950,9680,9810,138791,9810
2018-01-16,9410,10100,9320,9860,448637,9860
2018-01-15,9480,9480,9250,9320,70855,9320
2018-01-12,9480,9600,9290,9360,91061,9360
2018-01-11,9540,9620,9370,9490,138853,9490
2018-01-10,9850,9850,9390,9540,172448,9540
2018-01-09,9350,10000,9350,9820,487143,9820
2018-01-08,9560,9580,9280,9350,107701,9350
