Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,10100,10300,10000,10000,75924,10000
2018-01-31,12000,12200,11700,11950,184742,11950
2018-01-30,12400,12500,12150,12250,145916,12250
2018-01-29,12750,12800,12500,12500,152226,12500
2018-01-26,12450,12700,12300,12700,158334,12700
2018-01-25,12350,12450,12100,12400,89598,12400
2018-01-24,12700,12750,12250,12350,191397,12350
2018-01-23,12900,12900,12500,12700,148971,12700
2018-01-22,12800,12950,12550,12800,323066,12800
2018-01-19,12250,12650,12100,12500,372404,12500
2018-01-18,12100,12150,11750,12100,179786,12100
