Date,Open,High,Low,Close,Volume,Adj Close
2018-12-20,1580,1600,1545,1565,219134,1565
2018-01-31,3020,3170,2980,3060,3490752,3060
2018-01-30,2920,3250,2900,3050,11248806,3050
2018-01-29,2860,2945,2840,2880,2707225,2880
2018-01-26,2755,3095,2715,2950,9126817,2950
2018-01-25,2730,2770,2670,2730,998540,2730
2018-01-24,2650,2770,2640,2710,1258272,2710
2018-01-23,2705,2735,2605,2635,1114218,2635
2018-01-22,2720,2780,2660,2700,809223,2700
2018-01-19,2795,2880,2700,2750,1546576,2750
2018-01-18,2665,2820,2655,2795,2663665,2795
2018-01-17,2740,2785,2600,2665,1536921,2665
2018-01-16,2750,2845,2725,2745,2479657,2745
2018-01-15,2700,2760,2630,2705,1161229,2705
2018-01-12,2720,2810,2560,2710,2069431,2710
2018-01-11,2770,2950,2680,2720,3852124,2720
2018-01-10,2745,2780,2615,2770,2274600,2770
2018-01-09,2800,2845,2670,2745,6571288,2745
2018-01-08,2495,2685,2465,2685,4858195,2685
2018-01-05,2450,2500,2410,2455,1564189,2455
2018-01-04,2450,2490,2380,2410,2100811,2410
2018-01-03,2375,2430,2330,2420,1536044,2420
2018-01-02,2230,2365,2220,2365,1249289,2365
2017-12-28,2235,2245,2195,2220,689446,2220
2017-12-27,2195,2250,2170,2225,759652,2225
2017-12-26,2395,2440,2185,2210,2795208,2210
2017-12-22,2405,2495,2310,2365,1941212,2365
2017-12-21,2365,2635,2340,2420,8476034,2420
