Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,2520,2590,2515,2580,20546,2580
2018-01-31,3815,3815,3660,3710,200959,3710
2018-01-30,3890,3890,3740,3795,152861,3795
2018-01-29,3900,4030,3815,3860,361762,3860
2018-01-26,3900,4060,3815,3905,583681,3905
2018-01-25,3640,3900,3610,3900,730543,3900
2018-01-24,3700,3720,3600,3640,271679,3640
2018-01-23,3770,3795,3590,3700,480111,3700
2018-01-22,3620,3780,3480,3650,650517,3650
2018-01-19,3580,3680,3560,3600,162870,3600
2018-01-18,3690,3735,3580,3580,439774,3580
2018-01-17,3550,3665,3460,3580,188602,3580
2018-01-16,3620,3750,3530,3555,966045,3555
2018-01-15,3440,3585,3435,3535,262414,3535
2018-01-12,2905,2905,2905,2905,0,2905
2018-01-11,2905,2905,2905,2905,0,2905
2018-01-10,2905,2905,2905,2905,0,2905
2018-01-09,2905,2905,2905,2905,0,2905
2018-01-08,2905,2905,2905,2905,0,2905
