Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,19750,19750,18650,18950,202011,18950
2018-01-31,12100,12300,11950,12050,140423,12050
2018-01-30,11950,12400,11850,12200,209472,12200
2018-01-29,11500,12050,11250,11950,258342,11950
2018-01-26,11900,12000,11650,11950,100867,11950
2018-01-25,11700,11900,11600,11800,84833,11800
2018-01-24,11400,11800,11350,11550,88773,11550
2018-01-23,11650,11650,11250,11400,102037,11400
2018-01-22,11850,11850,11350,11400,155374,11400
2018-01-19,11800,12050,11800,11850,148213,11850
2018-01-18,12000,12200,11850,11900,297801,11900
2018-01-17,12300,12400,11850,11950,249153,11950
