Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,7150,7370,7150,7340,39854,7340
2018-01-31,12950,13250,12900,13000,133530,13000
2018-01-30,13450,13450,13000,13050,202690,13050
2018-01-29,13400,13650,13300,13450,256517,13450
2018-01-26,13100,13450,13100,13150,155270,13150
2018-01-25,13000,13150,12850,13100,144489,13100
2018-01-24,12950,13200,12750,13050,141056,13050
2018-01-23,12700,12950,12650,12800,112270,12800
2018-01-22,12850,12950,12600,12600,179671,12600
2018-01-19,13150,13250,12850,12950,112114,12950
2018-01-18,13200,13450,13000,13150,191175,13150
2018-01-17,13200,13200,12900,13050,117300,13050
2018-01-16,12800,13200,12550,13200,202241,13200
2018-01-15,12550,12850,12450,12800,100197,12800
