Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1430,1450,1405,1410,133584,1410
2018-01-31,1770,1785,1735,1765,153484,1765
2018-01-30,1785,1805,1755,1770,136418,1770
2018-01-29,1790,1815,1760,1810,257422,1810
2018-01-26,1670,1950,1670,1790,1388798,1790
2018-01-25,1645,1680,1645,1670,47038,1670
2018-01-24,1635,1665,1625,1665,59618,1665
2018-01-23,1620,1640,1620,1635,32410,1635
2018-01-22,1635,1660,1620,1620,47504,1620
2018-01-19,1665,1665,1630,1650,25534,1650
2018-01-18,1625,1670,1620,1650,85415,1650
2018-01-17,1600,1635,1600,1625,39361,1625
