Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,1595,1685,1570,1645,1910798,1645
2018-01-31,1880,1925,1850,1875,1143641,1875
2018-01-30,1835,1890,1815,1880,1498287,1880
2018-01-29,1855,1855,1800,1820,1017333,1820
2018-01-26,1870,1880,1850,1880,363899,1880
2018-01-25,1845,1870,1820,1870,394921,1870
2018-01-24,1865,1870,1840,1855,390833,1855
2018-01-23,1875,1885,1835,1865,432345,1865
2018-01-22,1830,1875,1800,1865,598641,1865
2018-01-19,1815,1825,1790,1810,490328,1810
2018-01-18,1820,1840,1760,1790,779522,1790
2018-01-17,1780,1795,1730,1755,542839,1755
2018-01-16,1790,1810,1765,1790,221369,1790
2018-01-15,1760,1840,1755,1790,715446,1790
