Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,16450,16600,16200,16200,22427,16200
2018-01-31,13650,13650,13350,13500,19212,13500
2018-01-30,13800,13800,13450,13750,31428,13750
2018-01-29,13750,13850,13300,13750,40665,13750
2018-01-26,13850,13850,13500,13600,16777,13600
2018-01-25,13450,13900,13400,13800,68037,13800
2018-01-24,13000,13450,12950,13450,59132,13450
2018-01-23,12900,13200,12900,13000,32740,13000
2018-01-22,12800,12900,12650,12900,15907,12900
2018-01-19,13100,13150,12850,12900,30344,12900
2018-01-18,12950,13100,12800,13050,45758,13050
