Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,1250,1250,1230,1250,161495,1250
2018-01-31,1315,1325,1290,1305,109801,1305
2018-01-30,1345,1350,1305,1320,107158,1320
2018-01-29,1330,1350,1315,1335,149553,1335
2018-01-26,1300,1325,1300,1310,86565,1310
2018-01-25,1290,1315,1290,1295,77808,1295
2018-01-24,1275,1295,1275,1285,66613,1285
2018-01-23,1285,1300,1265,1270,67608,1270
2018-01-22,1280,1310,1280,1285,72188,1285
2018-01-19,1260,1285,1260,1280,37826,1280
2018-01-18,1255,1285,1255,1260,35802,1260
