Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,8250,8690,8230,8640,97739,8640
2018-01-31,7970,8080,7750,7900,49311,7900
2018-01-30,8190,8190,7980,8060,66327,8060
2018-01-29,8150,8230,8060,8190,73687,8190
2018-01-26,7800,8200,7770,8180,136609,8180
2018-01-25,7610,7780,7600,7770,68467,7770
2018-01-24,7570,7670,7470,7610,38922,7610
2018-01-23,7700,7770,7540,7620,30291,7620
2018-01-22,7560,7750,7550,7650,63192,7650
2018-01-19,7450,7580,7450,7550,19059,7550
2018-01-18,7390,7460,7290,7450,27512,7450
2018-01-17,7190,7400,7190,7370,46638,7370
2018-01-16,7300,7300,7140,7260,20640,7260
2018-01-15,7320,7320,7140,7220,36615,7220
2018-01-12,7350,7450,7230,7320,36662,7320
2018-01-11,7560,7560,7330,7350,35940,7350
2018-01-10,7600,7600,7260,7360,21554,7360
2018-01-09,7350,7400,7250,7280,28901,7280
2018-01-08,7600,7620,7400,7420,51444,7420
