Date,Open,High,Low,Close,Volume,Adj Close
2018-11-30,2100,2260,1940,1945,1171941,1945
2018-01-31,3110,3110,3010,3040,92228,3040
2018-01-30,3155,3155,3040,3100,81343,3100
2018-01-29,3240,3240,3130,3145,190954,3145
2018-01-26,3175,3195,3100,3195,222931,3195
2018-01-25,3095,3110,3050,3100,120134,3100
2018-01-24,3050,3110,3030,3070,121492,3070
2018-01-23,3060,3075,3010,3050,143132,3050
2018-01-22,3090,3255,3040,3040,455701,3040
2018-01-19,3060,3105,2995,3075,218741,3075
2018-01-18,3025,3165,2975,3060,817355,3060
2018-01-17,2855,3230,2830,3025,2101750,3025
2018-01-16,2830,2865,2795,2850,102309,2850
2018-01-15,2785,2870,2780,2825,102433,2825
2018-01-12,2815,2850,2770,2790,94138,2790
2018-01-11,2890,2965,2790,2800,260018,2800
2018-01-10,2890,2930,2870,2870,188686,2870
2018-01-09,2770,2935,2770,2935,344710,2935
2018-01-08,2795,2820,2775,2790,115521,2790
2018-01-05,2795,2825,2730,2795,159594,2795
2018-01-04,2860,2905,2815,2815,149464,2815
2018-01-03,2820,2920,2805,2850,351019,2850
2018-01-02,2825,2870,2740,2810,244962,2810
2017-12-28,2745,2940,2685,2825,406995,2825
2017-12-27,2720,2755,2680,2730,339269,2730
2017-12-26,2665,3050,2615,2720,2707393,2720
2017-12-22,2600,2690,2600,2620,78708,2620
2017-12-21,2715,2745,2610,2625,112821,2625
2017-12-19,2840,2940,2650,2765,608595,2765
2017-12-18,2650,2965,2645,2830,829835,2830
