Date,Open,High,Low,Close,Volume,Adj Close
2018-11-14,1375,1470,1360,1425,344347,1425
2018-01-31,2200,2280,2150,2205,1126886,2205
2018-01-30,2145,2245,2105,2195,797467,2195
2018-01-29,2160,2195,2130,2130,373885,2130
2018-01-26,2195,2200,2100,2135,459965,2135
2018-01-25,2125,2175,2070,2160,469373,2160
2018-01-24,2180,2205,2095,2130,530735,2130
2018-01-23,2225,2240,2145,2190,791528,2190
2018-01-22,2100,2285,2090,2190,1436756,2190
2018-01-19,2005,2205,1995,2100,2324128,2100
2018-01-18,1965,2010,1910,1990,412028,1990
2018-01-17,1975,2005,1935,1965,279715,1965
2018-01-16,1990,2020,1950,1985,303913,1985
2018-01-15,2030,2045,1960,2000,686047,2000
2018-01-12,1920,2020,1895,1995,1506650,1995
2018-01-11,1870,1945,1835,1910,676333,1910
2018-01-10,1850,1875,1830,1840,123585,1840
2018-01-09,1865,1875,1830,1855,104044,1855
2018-01-08,1885,1900,1835,1855,209617,1855
2018-01-05,1860,1890,1840,1885,236210,1885
2018-01-04,1875,1900,1835,1835,123991,1835
2018-01-03,1900,1900,1850,1875,154957,1875
2018-01-02,1780,1905,1780,1880,209986,1880
2017-12-28,1790,1815,1760,1780,68037,1780
2017-12-27,1710,1815,1710,1790,95368,1790
2017-12-26,1775,1775,1725,1730,239065,1730
2017-12-22,1785,1810,1735,1775,151260,1775
2017-12-21,1850,1850,1785,1810,143973,1810
2017-12-19,1870,1900,1820,1860,204117,1860
2017-12-18,1900,1925,1865,1895,159070,1895
