Date,Open,High,Low,Close,Volume,Adj Close
2018-10-12,37550,38950,35600,38000,43660,38000
2018-01-31,35550,37100,35500,36700,24974,36700
2018-01-30,37100,37500,36100,36100,22702,36100
2018-01-29,37150,38400,37000,37300,36314,37300
2018-01-26,35800,37400,35800,37150,35174,37150
2018-01-25,36200,37100,35650,35800,30117,35800
2018-01-24,35950,36250,35000,36100,18328,36100
2018-01-23,33950,35900,33400,35750,27318,35750
2018-01-22,33600,34400,33350,33950,15231,33950
2018-01-19,34450,34500,33450,33950,15482,33950
2018-01-18,34400,34400,33850,34150,13583,34150
2018-01-17,34750,34850,33650,34100,19803,34100
2018-01-16,34850,36300,33850,34750,30161,34750
2018-01-15,35350,35450,33150,34100,28466,34100
2018-01-12,34000,36350,33950,34500,65672,34500
2018-01-11,32300,35300,32300,33950,22026,33950
2018-01-10,30050,32800,30050,32800,77388,32800
2018-01-09,30500,31100,29950,30100,21104,30100
2018-01-08,31200,31500,29950,30700,25865,30700
2018-01-05,31200,31650,30750,31150,15436,31150
2018-01-04,30800,32050,30700,30800,53013,30800
2018-01-03,31000,31600,30400,30800,25461,30800
2018-01-02,29900,32200,29700,31150,67617,31150
2017-12-28,29950,30200,29450,30100,37347,30100
2017-12-27,27050,29950,27000,29950,100941,29950
2017-12-26,27200,27200,26600,27050,45108,27050
2017-12-22,25800,27300,25550,27200,67762,27200
2017-12-21,26600,26650,25700,25700,30609,25700
2017-12-19,26900,26900,26400,26750,33646,26750
2017-12-18,27200,27200,26450,26900,48833,26900
