Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,17300,17950,17250,17400,253960,17400
2018-01-31,17600,19300,17450,19100,821777,19100
2018-01-30,17900,18150,17650,17750,102482,17750
2018-01-29,18050,18150,17750,17900,121927,17900
2018-01-26,18050,18350,17850,18000,125245,18000
2018-01-25,17700,18350,17600,18250,246730,18250
2018-01-24,17500,17650,17200,17550,109356,17550
2018-01-23,17200,17750,17050,17500,117472,17500
2018-01-22,17750,17750,16950,17150,188572,17150
2018-01-19,17900,17900,17300,17700,177653,17700
2018-01-18,17750,17950,17500,17700,106713,17700
2018-01-17,18200,18300,17550,17700,126695,17700
2018-01-16,17600,18100,17450,18050,182483,18050
