Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,3305,3325,3110,3145,1109959,3145
2018-01-31,3420,3595,3420,3505,465642,3505
2018-01-30,3565,3735,3505,3565,1023918,3565
2018-01-29,3450,3585,3450,3565,480507,3565
2018-01-26,3440,3525,3430,3505,514226,3505
2018-01-25,3455,3455,3385,3430,228454,3430
2018-01-24,3375,3455,3370,3435,426617,3435
2018-01-23,3410,3425,3360,3390,430217,3390
2018-01-22,3305,3435,3270,3430,960549,3430
2018-01-19,3330,3340,3190,3270,606940,3270
2018-01-18,3355,3430,3285,3320,704996,3320
2018-01-17,3270,3410,3260,3310,1554765,3310
2018-01-16,3260,3265,3175,3220,206170,3220
2018-01-15,3295,3345,3175,3205,452910,3205
