Date,Open,High,Low,Close,Volume,Adj_Close
2021-03-16,29650,29800,29550,29700,4066,29700
2021-03-12,29000,29050,28800,29000,1537,29000
2021-03-11,28500,29050,28500,28700,2330,28700
2021-03-10,28400,28850,28400,28500,666,28500
2021-03-09,28800,28800,28400,28600,1921,28600
2021-03-08,28700,28850,28550,28700,2286,28700
2021-03-05,28750,28850,28650,28850,1825,28850
2021-03-04,28700,28900,28650,28900,821,28900
2021-03-03,28700,29000,28550,28800,1698,28800
2021-03-02,28700,29000,28500,28700,4641,28700
2021-02-26,28850,28850,28350,28850,5163,28850
2021-02-25,28750,29000,28700,28850,3692,28850
2021-02-24,29100,29200,28650,28750,3481,28750
2021-02-23,29250,29250,28850,29100,8070,29100
2021-02-22,29600,29700,29200,29250,8469,29250
2021-02-19,29450,29700,29100,29650,10305,29650
2021-02-18,29750,29850,29500,29700,8593,29700
2021-02-17,29650,29950,29600,29700,11004,29700
2021-02-16,30000,30300,29550,29700,11239,29700
2021-02-15,29850,30050,29650,29850,6093,29850
2021-02-10,28650,31450,28650,29700,17129,29700
2021-02-09,29200,29550,29200,29500,1130,29500
2021-02-08,29100,29450,29100,29450,2149,29450
2021-02-05,29050,29300,28900,29250,3506,29250
2021-02-04,28700,29050,28400,29050,2082,29050
2021-02-03,29250,29250,28350,28500,2575,28500
2021-02-02,29050,29450,28350,28900,5005,28900
2021-02-01,28850,29300,28400,29300,1452,29300
2021-01-29,29100,29550,28450,28450,4221,28450
