Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,9250,9400,9180,9400,42283,9400
2018-01-31,27400,28900,26850,28250,453434,28250
2018-01-30,26250,27300,25600,27300,175671,27300
2018-01-29,26600,26950,25850,26250,185002,26250
2018-01-26,26600,26650,25950,26500,174223,26500
2018-01-25,27050,27300,26000,26200,184682,26200
2018-01-24,26950,27750,26450,27300,202648,27300
2018-01-23,27600,27600,26550,26850,154394,26850
2018-01-22,26500,28150,25750,27450,638345,27450
2018-01-19,28100,28950,27600,28000,213454,28000
2018-01-18,28350,28900,27850,28050,146160,28050
