Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,730,738,725,731,12512,731
2018-01-31,1030,1030,1000,1020,85140,1020
2018-01-30,1030,1030,1000,1020,156110,1020
2018-01-29,1015,1025,1000,1020,206278,1020
2018-01-26,996,1015,988,1010,146159,1010
2018-01-25,990,998,985,993,83271,993
2018-01-24,974,994,971,990,105123,990
2018-01-23,957,971,957,970,61683,970
2018-01-22,962,977,955,955,95147,955
2018-01-19,956,985,950,967,133322,967
2018-01-18,945,956,938,956,205068,956
2018-01-17,941,948,936,941,172472,941
2018-01-16,995,995,937,940,868586,940
2018-01-15,999,1000,985,995,91118,995
