Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1350,1515,1310,1465,41244681,1465
2018-01-31,974,980,935,959,1760943,959
2018-01-30,1000,1030,972,993,2491718,993
2018-01-29,1085,1090,977,1015,3669210,1015
2018-01-26,1015,1090,996,1050,5393752,1050
2018-01-25,920,1105,881,1020,14728125,1020
2018-01-24,818,1045,818,910,27769077,910
2018-01-23,747,863,737,807,5392329,807
2018-01-22,753,757,734,747,732594,747
2018-01-19,756,783,750,753,479376,753
2018-01-18,790,820,750,765,1673914,765
2018-01-17,770,790,708,780,2252943,780
