Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1400,1535,1290,1315,5186372,1315
2018-01-31,4820,5120,4815,5080,1193327,5080
2018-01-30,4820,4980,4500,4845,1161215,4845
2018-01-29,4415,4850,4350,4710,1707341,4710
2018-01-26,4055,4455,4000,4315,990107,4315
2018-01-25,3945,4125,3800,4055,816143,4055
2018-01-24,4020,4085,3685,3980,1570298,3980
2018-01-23,3650,3990,3550,3945,1340409,3945
2018-01-22,3470,3575,3260,3530,953439,3530
2018-01-19,3310,3640,3295,3470,1888004,3470
2018-01-18,3060,3245,3040,3245,1620369,3245
2018-01-17,3160,3160,2960,2995,1738680,2995
