Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,1315,1320,1255,1255,1028566,1255
2018-01-31,1490,1520,1480,1520,461486,1520
2018-01-30,1515,1530,1490,1495,403901,1495
2018-01-29,1540,1550,1510,1520,485477,1520
2018-01-26,1485,1540,1470,1530,689414,1530
2018-01-25,1510,1520,1460,1475,840153,1475
2018-01-24,1540,1540,1495,1500,435833,1500
2018-01-23,1540,1550,1515,1535,364511,1535
2018-01-22,1570,1600,1525,1530,773947,1530
2018-01-19,1550,1565,1530,1565,429644,1565
2018-01-18,1540,1560,1500,1550,786200,1550
