Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,2570,2590,2545,2585,9360,2585
2018-01-31,4230,4240,4115,4140,39456,4140
2018-01-30,4195,4250,4150,4195,127507,4195
2018-01-29,4125,4205,4125,4185,54777,4185
2018-01-26,4100,4160,4065,4120,94361,4120
2018-01-25,4050,4135,4050,4100,83028,4100
2018-01-24,4020,4090,3985,4050,66033,4050
2018-01-23,3930,4055,3900,4010,88081,4010
2018-01-22,3935,3935,3880,3905,44641,3905
2018-01-19,3875,3925,3835,3905,79233,3905
2018-01-18,3830,3850,3805,3840,49268,3840
2018-01-17,3820,3860,3805,3830,14434,3830
2018-01-16,3810,3835,3800,3820,27787,3820
2018-01-15,3855,3860,3805,3810,72607,3810
2018-01-12,3900,3900,3845,3855,44155,3855
2018-01-11,3900,3935,3870,3895,44792,3895
