date,open,high,low,close,volume,adjclose
2020-08-06,609,609,609,609,0,609
2020-08-05,609,609,609,609,0,609
2020-08-04,609,609,609,609,0,609
2020-08-03,609,609,609,609,0,609
2020-07-31,609,609,609,609,0,609
2020-07-30,609,609,609,609,0,609
2020-07-29,609,609,609,609,0,609
2020-07-28,609,609,609,609,0,609
2020-07-27,609,609,609,609,0,609
2020-07-24,609,609,609,609,0,609
2020-07-23,609,609,609,609,0,609
2020-07-22,609,609,609,609,0,609
2020-07-21,609,609,609,609,0,609
2020-07-20,609,609,609,609,0,609
2020-07-17,609,609,609,609,0,609
2020-07-16,609,609,609,609,0,609
2020-07-15,609,609,609,609,0,609
2020-07-14,609,609,609,609,0,609
2020-07-13,609,609,609,609,0,609
2020-07-10,609,609,609,609,0,609
2020-07-09,609,609,609,609,0,609
2020-07-08,609,609,609,609,0,609
2020-07-03,609,609,609,609,0,609
