Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,4170,4215,4160,4200,20861,4200
2018-01-31,5980,6090,5800,6040,216858,6040
2018-01-30,6040,6050,5910,5970,176448,5970
2018-01-29,6090,6110,5950,6030,268428,6030
2018-01-26,5910,6050,5910,6020,193296,6020
2018-01-25,5810,5990,5780,5950,207504,5950
2018-01-24,5780,5840,5660,5750,211027,5750
2018-01-23,5970,6090,5600,5730,525934,5730
2018-01-22,5990,6100,5880,6020,159864,6020
2018-01-19,5960,6060,5860,6010,251213,6010
2018-01-18,5600,6230,5510,6010,2234358,6010
