Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,4650,4690,4575,4635,19785,4635
2018-01-31,11500,11600,10400,11000,543049,11000
2018-01-30,12000,12000,11650,11850,457938,11850
2018-01-29,11050,12350,10550,12000,1359768,12000
2018-01-26,10150,11100,9940,10900,699312,10900
2018-01-25,10150,10550,9880,10100,286880,10100
2018-01-24,9880,10500,9850,10000,311292,10000
2018-01-23,9960,10100,9700,9890,126571,9890
2018-01-22,9800,9950,9690,9890,97008,9890
2018-01-19,9870,10400,9700,9800,325381,9800
2018-01-18,9700,9870,9350,9800,214209,9800
2018-01-17,9950,9950,9200,9700,416685,9700
2018-01-16,10500,11050,9770,9930,700126,9930
