Date,Open,High,Low,Close,Volume,Adj_Close
2020-02-12,3725,3800,3675,3800,25302,3800
2020-02-11,3750,3760,3710,3725,11209,3725
2020-02-10,3795,3795,3730,3745,4859,3745
2020-02-07,3770,3820,3715,3795,6203,3795
2020-02-06,3825,3860,3725,3750,31790,3750
2020-02-05,3800,3830,3740,3830,10907,3830
2020-02-04,3880,3880,3750,3800,8677,3800
2020-02-03,3810,3850,3745,3830,3945,3830
2020-01-31,3870,3930,3810,3810,6344,3810
2020-01-30,3800,3930,3790,3845,12490,3845
2020-01-29,3865,3935,3785,3875,8467,3875
2020-01-28,3705,3890,3700,3840,10568,3840
2020-01-23,3890,3905,3810,3855,9935,3855
2020-01-22,3905,3915,3855,3865,4007,3865
2020-01-21,3865,3935,3825,3875,13697,3875
2020-01-20,3960,3975,3910,3920,13917,3920
2020-01-17,3890,3945,3845,3940,14874,3940
2020-01-16,3840,3890,3840,3870,8259,3870
2020-01-15,3810,3855,3800,3840,6558,3840
2020-01-14,3825,3865,3790,3795,8668,3795
2020-01-13,3810,3835,3775,3800,5829,3800
2020-01-10,3815,3845,3775,3800,7408,3800
2020-01-09,3745,3805,3740,3805,10247,3805
2020-01-08,3790,3845,3700,3715,21127,3715
2020-01-07,3780,3835,3765,3770,5500,3770
2020-01-06,3785,3835,3755,3760,9998,3760
2020-01-03,3830,3870,3780,3785,5526,3785
2020-01-02,3790,3820,3755,3820,10281,3820
2019-12-30,3840,3880,3740,3745,14837,3745
2019-12-27,3860,3860,3800,3825,12737,3825
