Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,3165,3250,3150,3190,21612,3190
2018-01-31,3445,3500,3400,3495,38568,3495
2018-01-30,3390,3550,3390,3450,114999,3450
2018-01-29,3290,3415,3270,3390,59269,3390
2018-01-26,3225,3295,3180,3290,28334,3290
2018-01-25,3130,3195,3080,3185,42791,3185
2018-01-24,3110,3125,3070,3110,34068,3110
2018-01-23,3100,3130,3060,3100,17012,3100
2018-01-22,3085,3105,3020,3105,24559,3105
2018-01-19,3050,3080,2965,3075,15185,3075
2018-01-18,2965,3035,2930,3030,25420,3030
