Date,Open,High,Low,Close,Volume,Adj Close
2018-12-12,7000,7280,7000,7160,56339,7160
2018-01-31,9150,9300,8980,9090,174563,9090
2018-01-30,9440,9490,9200,9250,196319,9250
2018-01-29,9560,9660,9350,9460,186887,9460
2018-01-26,9270,9560,9120,9550,172792,9550
2018-01-25,9190,9270,9050,9270,153540,9270
2018-01-24,9350,9350,9130,9200,178943,9200
2018-01-23,9450,9450,9220,9280,172564,9280
2018-01-22,9570,9770,9210,9380,471493,9380
2018-01-19,9670,9670,9210,9210,266309,9210
2018-01-18,9300,9650,9100,9470,463327,9470
2018-01-17,8980,9220,8920,9180,332641,9180
2018-01-16,8750,9100,8670,9100,419389,9100
2018-01-15,8670,8920,8500,8750,331885,8750
2018-01-12,9100,9100,8600,8770,334879,8770
2018-01-11,8930,9080,8670,8970,250361,8970
2018-01-10,9060,9180,8650,8940,410404,8940
2018-01-09,9300,9310,9040,9050,344279,9050
2018-01-08,9550,9760,9140,9300,533131,9300
2018-01-05,9130,9410,9000,9410,393939,9410
2018-01-04,9200,9490,8890,9090,461158,9090
2018-01-03,8420,9260,8420,9170,1083837,9170
2018-01-02,8260,8440,8140,8380,527935,8380
2017-12-28,8110,8210,7940,8150,335956,8150
2017-12-27,7760,8220,7660,8090,540704,8090
2017-12-26,7800,7930,7670,7750,287422,7750
2017-12-22,7500,7940,7400,7710,430715,7710
2017-12-21,7500,7700,7380,7430,176995,7430
2017-12-19,7680,7800,7500,7700,367306,7700
2017-12-18,8010,8040,7620,7650,468963,7650
