Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,2785,2915,2730,2870,15295,2870
2018-01-31,4000,4100,3935,4040,329856,4040
2018-01-30,4200,4265,4025,4065,474563,4065
2018-01-29,4085,4365,3995,4200,864953,4200
2018-01-26,3445,4500,3445,4040,3003164,4040
2018-01-25,3490,3490,3425,3475,35889,3475
2018-01-24,3565,3565,3455,3480,53562,3480
2018-01-23,3550,3550,3470,3500,29662,3500
2018-01-22,3550,3600,3470,3540,46024,3540
2018-01-19,3540,3550,3495,3540,42356,3540
2018-01-18,3550,3610,3485,3535,58675,3535
2018-01-17,3515,3540,3435,3535,59465,3535
2018-01-16,3550,3550,3420,3470,23699,3470
2018-01-15,3450,3520,3430,3500,75441,3500
2018-01-12,3555,3580,3460,3520,43290,3520
2018-01-11,3450,3575,3450,3555,64400,3555
2018-01-10,3625,3625,3450,3585,66874,3585
2018-01-09,3700,3700,3485,3630,137300,3630
2018-01-08,3705,3710,3560,3665,47833,3665
