Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,2030,2030,2030,2030,500,2030
2018-01-31,2000,2000,2000,2000,2290,2000
2018-01-30,1995,1995,1995,1995,0,1995
2018-01-29,1990,2000,1990,1995,1711,1995
2018-01-26,1990,2000,1990,1995,5203,1995
2018-01-25,1980,2000,1980,2000,29072,2000
2018-01-24,2000,2000,1985,2000,1094,2000
2018-01-23,2000,2000,2000,2000,0,2000
2018-01-22,1970,2000,1970,2000,1395,2000
2018-01-19,1980,1980,1980,1980,0,1980
2018-01-18,1980,1980,1980,1980,5886,1980
2018-01-17,1980,1985,1975,1980,3696,1980
2018-01-16,2000,2000,2000,2000,0,2000
2018-01-15,1985,2000,1985,2000,1566,2000
2018-01-12,2000,2000,2000,2000,4228,2000
2018-01-11,1990,1990,1990,1990,0,1990
