Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,995,995,930,968,166145,968
2018-01-31,2620,2710,2590,2640,809967,2640
2018-01-30,2710,2735,2610,2610,786598,2610
2018-01-29,2750,2835,2625,2710,1258226,2710
2018-01-26,2590,2720,2460,2700,1620392,2700
2018-01-25,2630,2990,2410,2505,5688124,2505
2018-01-24,2200,2320,2190,2305,542496,2305
2018-01-23,2220,2235,2115,2195,524654,2195
2018-01-22,2120,2330,2085,2170,972779,2170
2018-01-19,2010,2095,1985,2095,452231,2095
2018-01-18,1900,2150,1900,2010,921010,2010
2018-01-17,1930,1985,1875,1900,481773,1900
2018-01-16,1845,2025,1810,1915,750120,1915
2018-01-15,2045,2050,1860,1875,653535,1875
2018-01-12,1870,1935,1845,1935,1211230,1935
2018-01-11,1700,1900,1675,1845,1972540,1845
2018-01-10,1640,1705,1630,1695,449179,1695
