Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,10400,10550,10200,10500,57038,10500
2018-01-31,19950,20700,19900,20450,368176,20450
2018-01-30,21500,21550,20200,20350,786477,20350
2018-01-29,22250,22600,21650,21700,386667,21700
2018-01-26,21750,22450,21300,21900,567807,21900
2018-01-25,20800,22150,20200,21350,819840,21350
2018-01-24,22000,24000,20850,20900,3769201,20900
2018-01-23,20350,20550,19850,20150,301447,20150
2018-01-22,19700,20450,19300,20250,635470,20250
2018-01-19,19600,19900,19150,19450,245077,19450
2018-01-18,19600,19600,18900,19400,250478,19400
2018-01-17,19800,19800,19250,19600,297512,19600
2018-01-16,18850,19700,18700,19700,803757,19700
2018-01-15,19050,19150,18600,18850,322118,18850
2018-01-12,18400,19100,17800,18700,524176,18700
2018-01-11,17500,18350,17500,18300,153526,18300
2018-01-10,17750,17900,17350,17850,134727,17850
