Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,5010,5010,4850,4970,100361,4970
2018-01-31,5270,5310,5150,5250,136010,5250
2018-01-30,5300,5400,5170,5300,248530,5300
2018-01-29,4970,5300,4960,5270,491771,5270
2018-01-26,4880,4925,4865,4925,119467,4925
2018-01-25,4675,4925,4665,4875,216018,4875
2018-01-24,4730,4740,4675,4710,42103,4710
2018-01-23,4675,4750,4670,4715,45463,4715
2018-01-22,4675,4765,4660,4695,60723,4695
2018-01-19,4515,4705,4510,4675,167962,4675
2018-01-18,4465,4525,4445,4490,56540,4490
2018-01-17,4500,4595,4460,4480,148306,4480
2018-01-16,4595,4635,4505,4510,164285,4510
2018-01-15,4750,4820,4620,4635,78363,4635
2018-01-12,4880,4880,4760,4770,56805,4770
2018-01-11,4850,4900,4820,4875,30676,4875
2018-01-10,4725,4900,4725,4870,83691,4870
