Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,50900,51300,49650,50900,4393,50900
2018-01-31,34050,34050,33000,33500,5240,33500
2018-01-30,34050,34100,33600,34050,3582,34050
2018-01-29,34450,34450,34000,34050,6735,34050
2018-01-26,34250,34850,33700,34150,3631,34150
2018-01-25,34150,34150,33500,34000,4053,34000
2018-01-24,32800,33900,32800,33800,11161,33800
2018-01-23,32550,33000,32550,32800,4059,32800
2018-01-22,32900,33300,32450,32550,3145,32550
2018-01-19,32900,33000,32650,32750,1410,32750
2018-01-18,33000,33200,32050,32850,2447,32850
