Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,9140,9230,8870,9230,1463005,9230
2018-01-31,3000,3650,2950,3365,3582776,3365
2018-01-30,2980,3070,2865,3010,567572,3010
2018-01-29,2825,3015,2750,2965,1083358,2965
2018-01-26,2625,2780,2570,2720,647478,2720
2018-01-25,2575,2615,2535,2605,237197,2605
2018-01-24,2475,2590,2445,2580,310651,2580
2018-01-23,2500,2510,2450,2475,158158,2475
2018-01-22,2405,2500,2405,2500,220665,2500
2018-01-19,2395,2405,2380,2405,72250,2405
2018-01-18,2390,2390,2360,2385,49166,2385
2018-01-17,2365,2385,2345,2385,85953,2385
