Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,23050,23500,23050,23200,1425,23200
2018-01-31,201700,202000,201700,202000,13,202000
2018-01-30,200300,209200,200300,205000,109,205000
2018-01-29,201000,201000,201000,201000,0,201000
2018-01-26,206100,206100,195900,201000,42,201000
2018-01-25,210000,210000,198000,200400,130,200400
2018-01-24,195700,209700,195700,201000,73,201000
2018-01-23,201600,209000,197100,201200,43,201200
2018-01-22,202000,202000,201200,201200,118,201200
2018-01-19,199000,201200,199000,201100,15,201100
2018-01-18,202000,202000,197400,199100,52,199100
2018-01-17,203800,203800,202100,202100,41,202100
2018-01-16,205900,206000,201600,201600,30,201600
2018-01-15,195200,200000,195200,199900,144,199900
2018-01-12,195100,196600,195100,195200,49,195200
2018-01-11,194400,197400,194400,196200,60,196200
