Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,2320,2325,2270,2290,105481,2290
2018-01-31,3090,3090,3025,3035,256627,3035
2018-01-30,3100,3145,3070,3075,435596,3075
2018-01-29,3095,3100,3055,3080,323586,3080
2018-01-26,3105,3150,3080,3080,307370,3080
2018-01-25,3050,3130,3045,3130,173065,3130
2018-01-24,3015,3050,3000,3040,135416,3040
2018-01-23,3035,3065,3000,3025,188793,3025
2018-01-22,3120,3120,2940,3030,345292,3030
2018-01-19,3010,3105,3010,3100,561171,3100
2018-01-18,3095,3120,3000,3010,357005,3010
2018-01-17,3115,3165,3070,3075,87950,3075
