Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,2110,2140,2065,2105,102849,2105
2018-01-31,2120,2130,2090,2120,21770,2120
2018-01-30,2150,2160,2085,2120,77842,2120
2018-01-29,2105,2140,2080,2135,83225,2135
2018-01-26,2095,2105,2050,2090,11198,2090
2018-01-25,2075,2090,2060,2090,16962,2090
2018-01-24,2070,2090,2040,2075,19401,2075
2018-01-23,2065,2085,2030,2070,11056,2070
2018-01-22,2115,2115,2040,2040,41285,2040
2018-01-19,2060,2065,2020,2065,30312,2065
2018-01-18,2020,2055,2005,2050,20012,2050
2018-01-17,2010,2020,1995,2020,18933,2020
2018-01-16,2010,2030,1990,2010,14166,2010
2018-01-15,2005,2030,1950,2010,91941,2010
