Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,46700,46850,45400,45600,139155,45600
2018-01-31,60900,62900,58300,62200,646034,62200
2018-01-30,67300,68800,63100,63100,1049714,63100
2018-01-29,59000,74500,58700,69500,2734469,69500
2018-01-26,56500,58500,55700,58200,295147,58200
2018-01-25,56800,57500,55200,56500,187365,56500
2018-01-24,56500,58600,55100,56700,709081,56700
2018-01-23,52600,55900,52500,55500,937262,55500
2018-01-22,50400,52800,49000,51800,254814,51800
2018-01-19,51500,53000,49800,50700,256383,50700
2018-01-18,50200,52000,49150,51600,295726,51600
2018-01-17,50000,50200,48900,49400,196560,49400
2018-01-16,51000,53300,48850,50000,578778,50000
2018-01-15,49300,51000,48400,50900,553860,50900
