Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,3035,3045,2880,2935,226998,2935
2018-01-31,2785,2790,2760,2780,91132,2780
2018-01-30,2805,2810,2780,2795,130237,2795
2018-01-29,2810,2810,2780,2795,208466,2795
2018-01-26,2800,2800,2765,2790,121781,2790
2018-01-25,2750,2785,2750,2780,156059,2780
2018-01-24,2735,2750,2710,2745,89633,2745
2018-01-23,2675,2735,2675,2735,130072,2735
2018-01-22,2710,2710,2670,2680,167073,2680
2018-01-19,2700,2715,2675,2705,79079,2705
2018-01-18,2690,2700,2670,2695,63632,2695
2018-01-17,2675,2700,2670,2685,54007,2685
