Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1785,1800,1725,1730,291120,1730
2018-01-31,2200,2255,2185,2200,1122697,2200
2018-01-30,2235,2290,2165,2220,1646040,2220
2018-01-29,2415,2510,2230,2235,4647453,2235
2018-01-26,2200,2310,2165,2220,3450913,2220
2018-01-25,2175,2320,2135,2200,3650937,2200
2018-01-24,2150,2180,2060,2165,2002870,2165
2018-01-23,2085,2150,2045,2120,1949702,2120
2018-01-22,2215,2250,2055,2075,2814305,2075
2018-01-19,2185,2295,2170,2240,3018896,2240
2018-01-18,2385,2420,2205,2270,5740759,2270
2018-01-17,2245,2330,2100,2265,10451848,2265
