Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,5720,5750,5600,5600,2884,5600
2018-01-31,6790,6890,6630,6830,37512,6830
2018-01-30,6880,6900,6690,6790,34174,6790
2018-01-29,6460,6950,6450,6800,79636,6800
2018-01-26,6400,6500,6280,6420,26248,6420
2018-01-25,6450,6490,6230,6340,29078,6340
2018-01-24,6450,6470,6330,6340,17394,6340
2018-01-23,6360,6630,6360,6450,20819,6450
2018-01-22,6480,6610,6320,6540,16881,6540
2018-01-19,6300,6470,6240,6420,25362,6420
2018-01-18,6040,6230,5960,6230,16503,6230
