Date,Open,High,Low,Close,Volume,Adj Close
2018-08-16,5540,5540,5280,5380,26648,5380
2018-01-31,10500,10700,10200,10450,205770,10450
2018-01-30,11450,11500,10650,10750,191680,10750
2018-01-29,11700,11800,11300,11350,132321,11350
2018-01-26,11500,11900,11200,11700,254814,11700
2018-01-25,11400,11600,10800,11450,249949,11450
2018-01-24,10300,11800,10000,11500,715074,11500
2018-01-23,9900,10250,9680,10250,238720,10250
2018-01-22,10200,10700,9870,9940,232058,9940
2018-01-19,9000,10800,8920,10000,630539,10000
2018-01-18,10800,10800,9120,9300,863181,9300
2018-01-17,9400,9730,9130,9660,391955,9660
2018-01-16,8390,9090,8140,9050,428930,9050
2018-01-15,8100,8530,8010,8400,215471,8400
2018-01-12,8280,8340,7780,8110,229786,8110
2018-01-11,7540,8350,7540,8130,482112,8130
2018-01-10,7300,7620,7030,7550,376001,7550
2018-01-09,6240,7370,6140,7030,638022,7030
2018-01-08,6430,6430,6050,6190,130453,6190
2018-01-05,6300,6450,6240,6430,51182,6430
2018-01-04,6390,6390,6200,6280,71639,6280
2018-01-03,6430,6430,6200,6370,85667,6370
2018-01-02,6400,6470,6290,6430,34150,6430
2017-12-28,6450,6450,6250,6400,33165,6400
2017-12-27,6290,6600,6250,6280,63977,6280
2017-12-26,6300,6380,6190,6290,30164,6290
2017-12-22,6130,6410,6130,6320,36474,6320
2017-12-21,6410,6590,6250,6250,43946,6250
2017-12-19,6590,6660,6330,6550,37827,6550
2017-12-18,6710,6710,6400,6590,56934,6590
