Date,Open,High,Low,Close,Volume,Adj Close
2018-12-05,2925,2930,2865,2930,14779,2930
2018-01-31,3105,3105,3050,3095,28531,3095
2018-01-30,3100,3145,3055,3105,64662,3105
2018-01-29,3105,3135,3080,3095,45455,3095
2018-01-26,3075,3110,3055,3090,41190,3090
2018-01-25,3055,3125,3025,3065,34559,3065
2018-01-24,3040,3050,3010,3050,27644,3050
2018-01-23,3020,3045,3000,3035,14516,3035
2018-01-22,2990,3045,2990,3020,22691,3020
2018-01-19,3015,3075,2980,3015,27202,3015
2018-01-18,2990,3015,2970,3015,35402,3015
2018-01-17,3000,3005,2985,2995,24176,2995
2018-01-16,3030,3030,2990,3000,31108,3000
2018-01-15,3000,3040,2990,3030,19736,3030
2018-01-12,3005,3010,2980,3000,23875,3000
2018-01-11,3010,3025,2990,2990,24905,2990
2018-01-10,3015,3040,3010,3010,30334,3010
2018-01-09,3000,3050,3000,3025,14384,3025
2018-01-08,3030,3090,3005,3040,44491,3040
2018-01-05,3065,3070,3015,3035,38128,3035
2018-01-04,3080,3080,3015,3065,33814,3065
2018-01-03,3085,3090,3035,3080,22714,3080
2018-01-02,3085,3085,3010,3060,17648,3060
2017-12-28,3060,3060,3010,3055,16013,3055
2017-12-27,3040,3060,3005,3025,58425,3025
2017-12-26,3000,3035,2995,3015,49851,3015
2017-12-22,2980,3005,2975,3005,17820,3005
2017-12-21,3005,3005,2970,2990,25584,2990
2017-12-19,3070,3070,2990,3015,31940,3015
2017-12-18,3005,3020,3005,3020,47441,3020
