Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,1540,1560,1500,1500,154798,1500
2018-01-31,2480,2510,2425,2495,85268,2495
2018-01-30,2525,2530,2445,2485,115229,2485
2018-01-29,2405,2520,2385,2510,199369,2510
2018-01-26,2430,2430,2355,2390,178214,2390
2018-01-25,2420,2455,2390,2435,73291,2435
2018-01-24,2400,2445,2385,2410,77020,2410
2018-01-23,2385,2430,2360,2415,63148,2415
2018-01-22,2305,2370,2285,2370,88973,2370
2018-01-19,2240,2315,2240,2300,70198,2300
2018-01-18,2225,2270,2210,2245,33807,2245
2018-01-17,2255,2270,2200,2240,17535,2240
2018-01-16,2220,2250,2150,2245,57260,2245
