Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,14950,15000,14300,14350,53036,14350
2018-01-31,9750,9950,9430,9850,253912,9850
2018-01-30,10350,10450,9910,9990,293797,9990
2018-01-29,10700,10750,10200,10350,352748,10350
2018-01-26,9810,10550,9680,10350,525429,10350
2018-01-25,10550,10750,9950,9950,743320,9950
2018-01-24,10400,10900,10200,10450,1221993,10450
2018-01-23,10200,12350,9980,10400,6674506,10400
2018-01-22,9130,9660,8930,9500,340858,9500
2018-01-19,9240,9420,8830,9080,244024,9080
2018-01-18,9830,10300,9110,9310,762373,9310
2018-01-17,9340,11150,8800,9630,1823746,9630
