Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,73000,73500,71400,71600,353964,71600
2018-01-31,45300,47100,43700,46500,960708,46500
2018-01-30,45400,47300,44750,45150,975391,45150
2018-01-29,48550,48700,46100,46200,1188756,46200
2018-01-26,49850,50400,48300,48450,826790,48450
2018-01-25,47700,49100,46800,48250,1816091,48250
2018-01-24,51000,51300,49400,49950,1057101,49950
2018-01-23,48500,51500,47350,50700,1199568,50700
2018-01-22,48450,50400,46850,47050,1211250,47050
2018-01-19,55000,58000,47400,48050,2441858,48050
2018-01-18,53300,54800,52500,54000,1128972,54000
2018-01-17,50400,54400,49750,54400,1547398,54400
2018-01-16,51100,52100,49050,50500,1443469,50500
2018-01-15,47300,51600,46450,50900,2362320,50900
2018-01-12,49050,49550,45250,47250,1528861,47250
2018-01-11,47550,49650,47250,48500,1293605,48500
2018-01-10,46200,47950,44050,47000,1383641,47000
2018-01-09,49250,50500,45400,46400,1800156,46400
